Task ID,Job Name,Start Time,Period,Execution Time,Deadline Time,Priority,Finish Time,Least Finish Time,Time Budget,Idle Task Time,Smart Machine ID,Task Completion Status,Total Number of Tasks for Smart Machine X,Utilization Capacity of Smart Machine (%),Total Workload Capacity Required for Smart Machine X
Task 8438,Job 0,2,6,4,11,0,6,13,7,4,2,0,8438,8471,3
Task 8438,Job 1,7,9,1,11,0,8,18,10,1,3,1,8438,8471,17
Task 8439,Job 0,7,6,4,10,0,11,17,6,4,3,1,8439,8472,11
Task 8439,Job 1,12,4,1,9,0,13,21,8,1,4,2,8439,8472,14
Task 8440,Job 0,2,4,4,12,0,6,14,8,4,2,2,8440,8473,6
Task 8440,Job 1,7,4,2,7,0,9,14,5,2,2,0,8440,8473,19
Task 8441,Job 0,3,7,1,12,0,4,15,11,1,1,2,8441,8475,12
Task 8441,Job 1,8,6,4,12,0,12,20,8,4,1,0,8441,8475,19
Task 8442,Job 0,10,6,4,8,0,14,18,4,4,4,2,8442,8475,5
Task 8442,Job 1,15,9,1,11,1,16,26,10,1,2,0,8442,8475,15
Task 8443,Job 0,5,4,2,6,1,7,11,4,2,3,2,8443,8476,2
Task 8443,Job 1,10,9,3,10,0,13,20,7,3,2,1,8443,8476,2
Task 8444,Job 0,5,10,1,12,0,6,17,11,1,1,1,8444,8477,5
Task 8444,Job 1,10,6,1,8,0,11,18,7,1,3,1,8444,8477,20
Task 8445,Job 0,9,10,3,6,0,12,15,3,3,1,1,8445,8479,4
Task 8445,Job 1,14,8,3,7,1,17,21,4,3,3,2,8445,8479,5
Task 8446,Job 0,5,8,4,11,0,9,16,7,4,4,1,8446,8479,8
Task 8446,Job 1,10,7,1,11,0,11,21,10,1,4,2,8446,8479,3
Task 8447,Job 0,5,5,2,6,0,7,11,4,2,4,0,8447,8480,17
Task 8447,Job 1,10,9,4,11,0,14,21,7,4,2,2,8447,8480,4
Task 8448,Job 0,1,6,3,9,0,4,10,6,3,4,1,8448,8481,17
Task 8448,Job 1,6,5,4,7,0,10,13,3,4,1,1,8448,8481,11
Task 8449,Job 0,4,6,3,6,0,7,10,3,3,3,2,8449,8482,6
Task 8449,Job 1,9,4,4,11,1,13,20,7,4,4,2,8449,8482,9
Task 8450,Job 0,1,9,1,8,0,2,9,7,1,4,0,8450,8483,17
Task 8450,Job 1,6,9,3,9,0,9,15,6,3,4,2,8450,8483,11
Task 8451,Job 0,5,5,4,8,0,9,13,4,4,1,0,8451,8485,20
Task 8451,Job 1,10,6,1,10,0,11,20,9,1,3,1,8451,8485,4
Task 8452,Job 0,9,4,1,6,0,10,15,5,1,3,2,8452,8486,15
Task 8452,Job 1,14,5,3,6,0,17,20,3,3,4,2,8452,8486,3
Task 8453,Job 0,7,7,4,11,0,11,18,7,4,2,2,8453,8487,14
Task 8453,Job 1,12,8,4,10,0,16,22,6,4,2,1,8453,8487,18
Task 8454,Job 0,5,9,2,8,0,7,13,6,2,3,1,8454,8488,19
Task 8454,Job 1,10,5,3,11,0,13,21,8,3,3,0,8454,8488,6
Task 8455,Job 0,3,6,2,9,1,5,12,7,2,1,0,8455,8488,7
Task 8455,Job 1,8,7,1,11,0,9,19,10,1,2,1,8455,8488,10
Task 8456,Job 0,6,5,4,12,1,10,18,8,4,3,1,8456,8490,4
Task 8456,Job 1,11,5,4,7,0,15,18,3,4,3,0,8456,8490,11
Task 8457,Job 0,7,9,2,8,0,9,15,6,2,4,2,8457,8490,4
Task 8457,Job 1,12,6,3,11,0,15,23,8,3,3,0,8457,8490,8
Task 8458,Job 0,7,7,4,11,0,11,18,7,4,4,2,8458,8492,20
Task 8458,Job 1,12,4,4,11,0,16,23,7,4,4,2,8458,8492,16
Task 8459,Job 0,6,8,3,9,0,9,15,6,3,2,2,8459,8493,6
Task 8459,Job 1,11,9,1,6,0,12,17,5,1,3,2,8459,8493,7
Task 8460,Job 0,6,10,1,8,1,7,14,7,1,4,1,8460,8493,8
Task 8460,Job 1,11,9,1,8,1,12,19,7,1,3,2,8460,8493,13
Task 8461,Job 0,2,7,3,8,1,5,10,5,3,2,1,8461,8495,17
Task 8461,Job 1,7,5,1,6,0,8,13,5,1,2,1,8461,8495,18
Task 8462,Job 0,6,8,2,8,1,8,14,6,2,1,0,8462,8496,15
Task 8462,Job 1,11,4,2,9,0,13,20,7,2,2,0,8462,8496,11
Task 8463,Job 0,3,4,1,11,0,4,14,10,1,1,0,8463,8497,11
Task 8463,Job 1,8,10,1,12,0,9,20,11,1,4,2,8463,8497,12
Task 8464,Job 0,7,4,1,11,0,8,18,10,1,1,2,8464,8498,6
Task 8464,Job 1,12,8,2,6,0,14,18,4,2,4,2,8464,8498,17
Task 8465,Job 0,8,9,4,10,0,12,18,6,4,1,2,8465,8499,10
Task 8465,Job 1,13,8,1,9,0,14,22,8,1,1,0,8465,8499,9
Task 8466,Job 0,6,8,1,11,1,7,17,10,1,1,2,8466,8499,4
Task 8466,Job 1,11,5,4,8,0,15,19,4,4,3,0,8466,8499,2
Task 8467,Job 0,8,5,2,10,0,10,18,8,2,2,0,8467,8500,9
Task 8467,Job 1,13,5,1,7,0,14,20,6,1,4,1,8467,8500,7
Task 8468,Job 0,10,7,3,11,0,13,21,8,3,4,1,8468,8501,17
Task 8468,Job 1,15,9,1,7,1,16,22,6,1,1,0,8468,8501,3
Task 8469,Job 0,7,7,1,9,0,8,16,8,1,1,1,8469,8503,4
Task 8469,Job 1,12,9,1,7,0,13,19,6,1,1,1,8469,8503,17
Task 8470,Job 0,9,7,3,6,1,12,15,3,3,3,1,8470,8504,15
Task 8470,Job 1,14,4,3,12,0,17,26,9,3,1,0,8470,8504,3
Task 8471,Job 0,8,4,4,9,0,12,17,5,4,3,1,8471,8505,19
Task 8471,Job 1,13,5,2,11,0,15,24,9,2,1,1,8471,8505,12
Task 8472,Job 0,4,10,4,10,0,8,14,6,4,3,0,8472,8505,8
Task 8472,Job 1,9,8,1,10,0,10,19,9,1,2,1,8472,8505,4
Task 8473,Job 0,1,8,1,10,0,2,11,9,1,2,0,8473,8507,14
Task 8473,Job 1,6,9,2,11,0,8,17,9,2,1,1,8473,8507,2
Task 8474,Job 0,4,10,2,11,0,6,15,9,2,1,1,8474,8508,7
Task 8474,Job 1,9,7,2,7,0,11,16,5,2,3,1,8474,8508,3
Task 8475,Job 0,9,9,3,8,0,12,17,5,3,1,0,8475,8509,6
Task 8475,Job 1,14,8,2,10,0,16,24,8,2,3,0,8475,8509,4
Task 8476,Job 0,10,4,2,7,0,12,17,5,2,1,0,8476,8510,11
Task 8476,Job 1,15,8,2,12,1,17,27,10,2,1,2,8476,8510,16
Task 8477,Job 0,9,8,3,9,0,12,18,6,3,4,2,8477,8511,11
Task 8477,Job 1,14,6,2,7,0,16,21,5,2,2,0,8477,8511,14
Task 8478,Job 0,5,8,4,7,0,9,12,3,4,3,0,8478,8511,19
Task 8478,Job 1,10,4,2,12,0,12,22,10,2,1,1,8478,8511,11
Task 8479,Job 0,5,8,4,12,0,9,17,8,4,1,0,8479,8513,9
Task 8479,Job 1,10,6,3,9,1,13,19,6,3,3,0,8479,8513,5
Task 8480,Job 0,9,5,1,7,0,10,16,6,1,3,1,8480,8514,13
Task 8480,Job 1,14,8,3,9,1,17,23,6,3,1,0,8480,8514,7
Task 8481,Job 0,6,8,1,11,0,7,17,10,1,2,2,8481,8514,18
Task 8481,Job 1,11,9,2,8,0,13,19,6,2,2,0,8481,8514,8
Task 8482,Job 0,8,6,4,7,0,12,15,3,4,3,0,8482,8516,7
Task 8482,Job 1,13,5,2,12,0,15,25,10,2,1,2,8482,8516,13
Task 8483,Job 0,8,8,4,12,0,12,20,8,4,2,0,8483,8516,16
Task 8483,Job 1,13,7,4,11,0,17,24,7,4,1,0,8483,8516,5
Task 8484,Job 0,2,6,3,8,0,5,10,5,3,2,1,8484,8518,20
Task 8484,Job 1,7,10,2,8,0,9,15,6,2,1,2,8484,8518,10
Task 8485,Job 0,2,6,1,10,1,3,12,9,1,4,0,8485,8518,13
Task 8485,Job 1,7,9,4,11,0,11,18,7,4,3,0,8485,8518,3
Task 8486,Job 0,5,7,3,12,0,8,17,9,3,4,0,8486,8519,6
Task 8486,Job 1,10,7,2,7,0,12,17,5,2,2,2,8486,8519,15
Task 8487,Job 0,2,6,4,11,1,6,13,7,4,2,0,8487,8520,13
Task 8487,Job 1,7,4,1,6,0,8,13,5,1,4,1,8487,8520,9
Task 8488,Job 0,4,10,1,12,0,5,16,11,1,4,1,8488,8522,16
Task 8488,Job 1,9,10,3,11,0,12,20,8,3,4,0,8488,8522,17
Task 8489,Job 0,8,4,2,9,1,10,17,7,2,3,2,8489,8523,9
Task 8489,Job 1,13,7,3,8,0,16,21,5,3,3,0,8489,8523,20
Task 8490,Job 0,5,8,1,10,1,6,15,9,1,3,0,8490,8524,3
Task 8490,Job 1,10,5,4,11,0,14,21,7,4,3,1,8490,8524,15
Task 8491,Job 0,2,7,3,8,0,5,10,5,3,3,1,8491,8525,6
Task 8491,Job 1,7,6,4,8,0,11,15,4,4,1,2,8491,8525,13
Task 8492,Job 0,3,5,2,7,1,5,10,5,2,1,0,8492,8526,11
Task 8492,Job 1,8,4,3,12,0,11,20,9,3,4,2,8492,8526,18
Task 8493,Job 0,5,10,1,11,0,6,16,10,1,4,0,8493,8527,3
Task 8493,Job 1,10,7,3,12,1,13,22,9,3,4,2,8493,8527,11
Task 8494,Job 0,4,7,3,11,1,7,15,8,3,4,2,8494,8528,12
Task 8494,Job 1,9,6,1,7,0,10,16,6,1,1,0,8494,8528,18
Task 8495,Job 0,1,5,2,8,0,3,9,6,2,1,1,8495,8528,18
Task 8495,Job 1,6,9,4,8,0,10,14,4,4,2,1,8495,8528,4
Task 8496,Job 0,6,5,4,12,0,10,18,8,4,2,1,8496,8529,16
Task 8496,Job 1,11,5,2,7,0,13,18,5,2,4,0,8496,8529,19
Task 8497,Job 0,8,5,4,11,0,12,19,7,4,2,2,8497,8531,6
Task 8497,Job 1,13,9,1,6,0,14,19,5,1,2,0,8497,8531,16
Task 8498,Job 0,6,10,4,11,0,10,17,7,4,3,2,8498,8532,4
Task 8498,Job 1,11,5,3,11,0,14,22,8,3,2,0,8498,8532,17
Task 8499,Job 0,6,5,1,12,0,7,18,11,1,4,1,8499,8533,18
Task 8499,Job 1,11,7,1,10,0,12,21,9,1,3,0,8499,8533,18
Task 8500,Job 0,1,8,2,10,0,3,11,8,2,2,1,8500,8534,15
Task 8500,Job 1,6,5,1,12,0,7,18,11,1,2,2,8500,8534,5
Task 8501,Job 0,10,5,2,6,1,12,16,4,2,4,0,8501,8535,15
Task 8501,Job 1,15,6,1,12,0,16,27,11,1,1,0,8501,8535,14
Task 8502,Job 0,1,4,4,8,1,5,9,4,4,4,2,8502,8536,3
Task 8502,Job 1,6,10,2,7,0,8,13,5,2,1,1,8502,8536,7
Task 8503,Job 0,6,9,4,10,0,10,16,6,4,4,2,8503,8537,12
Task 8503,Job 1,11,6,1,12,0,12,23,11,1,4,2,8503,8537,13
Task 8504,Job 0,4,8,1,9,0,5,13,8,1,4,1,8504,8538,3
Task 8504,Job 1,9,8,3,10,0,12,19,7,3,3,0,8504,8538,14
Task 8505,Job 0,4,7,3,10,0,7,14,7,3,3,0,8505,8539,6
Task 8505,Job 1,9,4,3,10,0,12,19,7,3,4,2,8505,8539,16
Task 8506,Job 0,7,9,1,12,0,8,19,11,1,1,2,8506,8540,6
Task 8506,Job 1,12,9,1,7,0,13,19,6,1,3,2,8506,8540,4
Task 8507,Job 0,10,7,1,11,0,11,21,10,1,2,1,8507,8540,20
Task 8507,Job 1,15,6,3,7,0,18,22,4,3,1,1,8507,8540,12
Task 8508,Job 0,10,7,2,10,1,12,20,8,2,4,2,8508,8541,5
Task 8508,Job 1,15,9,4,7,0,19,22,3,4,2,1,8508,8541,11
Task 8509,Job 0,1,7,3,10,1,4,11,7,3,1,0,8509,8542,4
Task 8509,Job 1,6,9,1,9,1,7,15,8,1,3,2,8509,8542,10
Task 8510,Job 0,6,8,2,12,0,8,18,10,2,1,0,8510,8543,10
Task 8510,Job 1,11,10,3,9,0,14,20,6,3,1,0,8510,8543,17
Task 8511,Job 0,9,10,4,9,0,13,18,5,4,1,2,8511,8544,12
Task 8511,Job 1,14,8,2,7,0,16,21,5,2,2,2,8511,8544,18
Task 8512,Job 0,6,5,1,9,0,7,15,8,1,2,0,8512,8545,3
Task 8512,Job 1,11,5,4,11,0,15,22,7,4,1,2,8512,8545,9
Task 8513,Job 0,1,4,4,6,0,5,7,2,4,4,1,8513,8546,9
Task 8513,Job 1,6,8,1,7,0,7,13,6,1,1,0,8513,8546,19
Task 8514,Job 0,7,7,1,10,1,8,17,9,1,2,0,8514,8547,8
Task 8514,Job 1,12,4,1,9,0,13,21,8,1,1,1,8514,8547,19
Task 8515,Job 0,8,8,3,7,0,11,15,4,3,4,2,8515,8549,8
Task 8515,Job 1,13,10,2,10,1,15,23,8,2,1,2,8515,8549,19
Task 8516,Job 0,1,9,3,10,0,4,11,7,3,2,2,8516,8550,11
Task 8516,Job 1,6,5,2,7,0,8,13,5,2,1,0,8516,8550,5
Task 8517,Job 0,8,8,1,12,0,9,20,11,1,2,0,8517,8550,3
Task 8517,Job 1,13,10,4,6,0,17,19,2,4,3,2,8517,8550,3
Task 8518,Job 0,10,10,1,11,0,11,21,10,1,3,2,8518,8552,13
Task 8518,Job 1,15,8,2,9,0,17,24,7,2,2,2,8518,8552,2
Task 8519,Job 0,7,6,2,9,0,9,16,7,2,3,1,8519,8553,7
Task 8519,Job 1,12,7,3,8,0,15,20,5,3,2,2,8519,8553,12
Task 8520,Job 0,2,8,2,10,0,4,12,8,2,3,0,8520,8553,18
Task 8520,Job 1,7,10,4,11,0,11,18,7,4,1,1,8520,8553,14
Task 8521,Job 0,7,10,2,12,0,9,19,10,2,3,1,8521,8555,6
Task 8521,Job 1,12,7,4,11,0,16,23,7,4,2,1,8521,8555,15
Task 8522,Job 0,4,4,2,10,0,6,14,8,2,3,1,8522,8555,19
Task 8522,Job 1,9,8,4,10,0,13,19,6,4,4,1,8522,8555,4
Task 8523,Job 0,10,8,3,6,1,13,16,3,3,3,1,8523,8556,11
Task 8523,Job 1,15,9,4,12,1,19,27,8,4,1,2,8523,8556,11
Task 8524,Job 0,8,4,4,12,0,12,20,8,4,1,2,8524,8557,11
Task 8524,Job 1,13,4,4,10,0,17,23,6,4,2,0,8524,8557,2
Task 8525,Job 0,4,7,2,9,0,6,13,7,2,4,2,8525,8559,12
Task 8525,Job 1,9,9,3,8,1,12,17,5,3,1,2,8525,8559,12
Task 8526,Job 0,1,5,2,8,0,3,9,6,2,2,2,8526,8559,16
Task 8526,Job 1,6,7,2,8,0,8,14,6,2,2,2,8526,8559,8
Task 8527,Job 0,9,4,4,10,0,13,19,6,4,1,2,8527,8560,14
Task 8527,Job 1,14,6,3,8,0,17,22,5,3,3,2,8527,8560,11
Task 8528,Job 0,2,9,2,10,1,4,12,8,2,4,0,8528,8562,14
Task 8528,Job 1,7,9,2,12,1,9,19,10,2,4,1,8528,8562,7
Task 8529,Job 0,5,4,2,9,0,7,14,7,2,4,2,8529,8562,9
Task 8529,Job 1,10,9,1,7,0,11,17,6,1,2,0,8529,8562,14
Task 8530,Job 0,7,9,2,9,0,9,16,7,2,2,2,8530,8564,15
Task 8530,Job 1,12,8,4,10,0,16,22,6,4,3,1,8530,8564,4
Task 8531,Job 0,1,7,1,12,0,2,13,11,1,2,0,8531,8564,3
Task 8531,Job 1,6,6,3,11,0,9,17,8,3,2,1,8531,8564,16
Task 8532,Job 0,2,9,3,9,0,5,11,6,3,3,2,8532,8565,7
Task 8532,Job 1,7,9,1,12,0,8,19,11,1,2,2,8532,8565,18
Task 8533,Job 0,2,10,2,7,0,4,9,5,2,2,2,8533,8566,15
Task 8533,Job 1,7,8,4,8,0,11,15,4,4,2,2,8533,8566,17
Task 8534,Job 0,6,4,2,10,1,8,16,8,2,2,0,8534,8568,12
Task 8534,Job 1,11,5,4,11,0,15,22,7,4,3,2,8534,8568,10
Task 8535,Job 0,1,4,1,9,0,2,10,8,1,4,0,8535,8568,14
Task 8535,Job 1,6,8,3,8,0,9,14,5,3,2,2,8535,8568,4
Task 8536,Job 0,3,5,3,12,1,6,15,9,3,4,1,8536,8570,4
Task 8536,Job 1,8,7,4,9,0,12,17,5,4,1,2,8536,8570,18
Task 8537,Job 0,8,7,2,10,0,10,18,8,2,1,1,8537,8570,18
Task 8537,Job 1,13,10,2,8,1,15,21,6,2,3,0,8537,8570,6
Task 8538,Job 0,4,4,4,12,0,8,16,8,4,4,1,8538,8571,12
Task 8538,Job 1,9,5,4,11,0,13,20,7,4,2,0,8538,8571,5
Task 8539,Job 0,8,8,4,8,1,12,16,4,4,3,1,8539,8572,17
Task 8539,Job 1,13,7,3,7,0,16,20,4,3,4,1,8539,8572,2
Task 8540,Job 0,4,6,3,7,0,7,11,4,3,4,2,8540,8574,6
Task 8540,Job 1,9,5,2,6,0,11,15,4,2,1,0,8540,8574,7
Task 8541,Job 0,3,6,3,8,0,6,11,5,3,4,2,8541,8574,8
Task 8541,Job 1,8,10,2,11,0,10,19,9,2,2,0,8541,8574,12
Task 8542,Job 0,6,10,3,12,0,9,18,9,3,1,1,8542,8575,5
Task 8542,Job 1,11,8,3,7,0,14,18,4,3,4,0,8542,8575,15
Task 8543,Job 0,2,9,1,6,0,3,8,5,1,4,2,8543,8577,4
Task 8543,Job 1,7,10,1,12,0,8,19,11,1,4,2,8543,8577,12
Task 8544,Job 0,1,8,4,9,0,5,10,5,4,2,2,8544,8578,8
Task 8544,Job 1,6,4,4,7,0,10,13,3,4,4,1,8544,8578,17
Task 8545,Job 0,6,10,2,9,0,8,15,7,2,1,2,8545,8578,20
Task 8545,Job 1,11,8,3,8,0,14,19,5,3,3,1,8545,8578,14
Task 8546,Job 0,5,7,1,11,0,6,16,10,1,2,0,8546,8579,10
Task 8546,Job 1,10,10,3,12,0,13,22,9,3,2,0,8546,8579,2
Task 8547,Job 0,3,10,1,7,1,4,10,6,1,1,0,8547,8580,17
Task 8547,Job 1,8,5,1,10,0,9,18,9,1,4,2,8547,8580,13
Task 8548,Job 0,5,8,4,12,0,9,17,8,4,4,1,8548,8582,20
Task 8548,Job 1,10,6,3,7,1,13,17,4,3,3,0,8548,8582,18
Task 8549,Job 0,2,5,2,12,0,4,14,10,2,4,1,8549,8582,15
Task 8549,Job 1,7,5,1,12,0,8,19,11,1,1,2,8549,8582,8
Task 8550,Job 0,5,10,2,10,0,7,15,8,2,3,2,8550,8583,20
Task 8550,Job 1,10,7,3,10,0,13,20,7,3,1,2,8550,8583,14
Task 8551,Job 0,9,6,2,12,0,11,21,10,2,4,2,8551,8585,19
Task 8551,Job 1,14,9,1,12,0,15,26,11,1,4,2,8551,8585,11
Task 8552,Job 0,7,10,2,12,0,9,19,10,2,3,2,8552,8585,2
Task 8552,Job 1,12,6,1,9,0,13,21,8,1,3,0,8552,8585,14
Task 8553,Job 0,6,10,1,10,0,7,16,9,1,3,0,8553,8587,13
Task 8553,Job 1,11,5,1,12,0,12,23,11,1,4,2,8553,8587,8
Task 8554,Job 0,9,6,2,6,0,11,15,4,2,3,2,8554,8588,18
Task 8554,Job 1,14,10,4,8,0,18,22,4,4,2,2,8554,8588,8
Task 8555,Job 0,7,10,3,8,0,10,15,5,3,2,0,8555,8589,7
Task 8555,Job 1,12,4,3,12,0,15,24,9,3,2,0,8555,8589,7
Task 8556,Job 0,9,8,2,11,0,11,20,9,2,3,0,8556,8589,20
Task 8556,Job 1,14,4,3,9,0,17,23,6,3,4,2,8556,8589,17
Task 8557,Job 0,7,9,4,12,0,11,19,8,4,4,0,8557,8590,4
Task 8557,Job 1,12,7,1,11,0,13,23,10,1,1,1,8557,8590,20
Task 8558,Job 0,5,10,4,12,0,9,17,8,4,1,0,8558,8591,18
Task 8558,Job 1,10,8,2,8,0,12,18,6,2,1,2,8558,8591,13
Task 8559,Job 0,9,10,4,7,0,13,16,3,4,4,1,8559,8593,15
Task 8559,Job 1,14,5,3,9,0,17,23,6,3,1,1,8559,8593,5
Task 8560,Job 0,2,9,2,10,0,4,12,8,2,2,1,8560,8593,13
Task 8560,Job 1,7,7,4,12,1,11,19,8,4,2,1,8560,8593,14
Task 8561,Job 0,2,5,4,8,0,6,10,4,4,2,0,8561,8595,3
Task 8561,Job 1,7,5,4,7,1,11,14,3,4,2,1,8561,8595,9
Task 8562,Job 0,6,6,4,9,0,10,15,5,4,3,0,8562,8596,11
Task 8562,Job 1,11,9,3,10,0,14,21,7,3,1,2,8562,8596,2
Task 8563,Job 0,2,9,3,6,1,5,8,3,3,3,1,8563,8596,5
Task 8563,Job 1,7,9,4,7,0,11,14,3,4,2,2,8563,8596,10
Task 8564,Job 0,6,7,2,10,0,8,16,8,2,2,0,8564,8598,14
Task 8564,Job 1,11,7,2,12,0,13,23,10,2,4,1,8564,8598,8
Task 8565,Job 0,5,5,4,9,0,9,14,5,4,1,0,8565,8599,3
Task 8565,Job 1,10,7,1,11,0,11,21,10,1,3,0,8565,8599,14
Task 8566,Job 0,2,4,3,10,0,5,12,7,3,4,0,8566,8600,6
Task 8566,Job 1,7,8,2,7,1,9,14,5,2,3,1,8566,8600,11
Task 8567,Job 0,3,4,3,11,1,6,14,8,3,3,2,8567,8600,9
Task 8567,Job 1,8,9,3,9,0,11,17,6,3,1,0,8567,8600,3
Task 8568,Job 0,2,6,1,10,0,3,12,9,1,4,2,8568,8602,3
Task 8568,Job 1,7,9,1,9,1,8,16,8,1,3,1,8568,8602,2
Task 8569,Job 0,3,10,1,10,0,4,13,9,1,1,1,8569,8603,7
Task 8569,Job 1,8,9,2,6,0,10,14,4,2,3,0,8569,8603,19
Task 8570,Job 0,10,6,3,10,0,13,20,7,3,1,2,8570,8604,16
Task 8570,Job 1,15,7,2,8,0,17,23,6,2,4,2,8570,8604,17
Task 8571,Job 0,4,7,3,8,0,7,12,5,3,2,1,8571,8605,2
Task 8571,Job 1,9,9,3,9,0,12,18,6,3,1,1,8571,8605,13
Task 8572,Job 0,2,4,2,11,1,4,13,9,2,4,0,8572,8606,10
Task 8572,Job 1,7,8,3,12,1,10,19,9,3,1,2,8572,8606,6
Task 8573,Job 0,3,9,4,12,1,7,15,8,4,3,0,8573,8606,7
Task 8573,Job 1,8,8,2,6,0,10,14,4,2,4,0,8573,8606,17
Task 8574,Job 0,1,6,3,11,0,4,12,8,3,1,2,8574,8608,10
Task 8574,Job 1,6,5,4,8,0,10,14,4,4,4,1,8574,8608,3
Task 8575,Job 0,10,9,3,7,1,13,17,4,3,3,1,8575,8608,11
Task 8575,Job 1,15,8,3,9,0,18,24,6,3,4,0,8575,8608,8
Task 8576,Job 0,9,10,1,11,0,10,20,10,1,2,2,8576,8610,10
Task 8576,Job 1,14,6,3,7,0,17,21,4,3,2,2,8576,8610,16
Task 8577,Job 0,9,9,4,8,0,13,17,4,4,4,1,8577,8610,16
Task 8577,Job 1,14,9,2,12,1,16,26,10,2,1,1,8577,8610,12
Task 8578,Job 0,4,5,1,6,1,5,10,5,1,3,1,8578,8612,20
Task 8578,Job 1,9,7,4,6,0,13,15,2,4,3,1,8578,8612,18
Task 8579,Job 0,5,10,1,12,0,6,17,11,1,4,0,8579,8613,10
Task 8579,Job 1,10,10,4,9,0,14,19,5,4,1,0,8579,8613,20
Task 8580,Job 0,9,7,3,8,0,12,17,5,3,1,1,8580,8614,10
Task 8580,Job 1,14,6,4,8,0,18,22,4,4,2,0,8580,8614,10
Task 8581,Job 0,5,7,2,10,0,7,15,8,2,4,0,8581,8614,18
Task 8581,Job 1,10,8,1,9,0,11,19,8,1,2,2,8581,8614,11
Task 8582,Job 0,2,6,3,8,0,5,10,5,3,3,1,8582,8615,10
Task 8582,Job 1,7,5,1,8,0,8,15,7,1,2,1,8582,8615,12
Task 8583,Job 0,2,9,3,11,1,5,13,8,3,4,0,8583,8616,8
Task 8583,Job 1,7,6,2,7,0,9,14,5,2,4,0,8583,8616,5
Task 8584,Job 0,3,7,1,12,0,4,15,11,1,2,2,8584,8618,12
Task 8584,Job 1,8,8,2,7,0,10,15,5,2,4,0,8584,8618,9
Task 8585,Job 0,3,6,2,9,1,5,12,7,2,1,0,8585,8618,8
Task 8585,Job 1,8,7,4,6,0,12,14,2,4,1,1,8585,8618,20
Task 8586,Job 0,6,4,4,7,0,10,13,3,4,3,0,8586,8619,14
Task 8586,Job 1,11,7,2,8,0,13,19,6,2,3,1,8586,8619,10
Task 8587,Job 0,6,6,4,11,1,10,17,7,4,3,1,8587,8621,10
Task 8587,Job 1,11,6,1,9,0,12,20,8,1,1,1,8587,8621,8
Task 8588,Job 0,6,8,4,9,1,10,15,5,4,3,0,8588,8621,7
Task 8588,Job 1,11,4,2,10,0,13,21,8,2,2,2,8588,8621,3
Task 8589,Job 0,4,8,4,8,0,8,12,4,4,4,0,8589,8623,3
Task 8589,Job 1,9,5,3,7,1,12,16,4,3,3,0,8589,8623,18
Task 8590,Job 0,3,4,4,8,0,7,11,4,4,4,2,8590,8624,18
Task 8590,Job 1,8,9,4,6,0,12,14,2,4,2,0,8590,8624,10
Task 8591,Job 0,3,7,1,10,0,4,13,9,1,2,1,8591,8625,18
Task 8591,Job 1,8,7,3,8,0,11,16,5,3,1,1,8591,8625,11
Task 8592,Job 0,6,5,2,9,0,8,15,7,2,2,2,8592,8626,11
Task 8592,Job 1,11,9,1,9,0,12,20,8,1,2,2,8592,8626,16
Task 8593,Job 0,1,10,2,10,1,3,11,8,2,1,0,8593,8626,10
Task 8593,Job 1,6,5,4,10,0,10,16,6,4,4,1,8593,8626,4
Task 8594,Job 0,5,8,4,12,1,9,17,8,4,1,2,8594,8628,8
Task 8594,Job 1,10,4,3,9,0,13,19,6,3,4,1,8594,8628,8
Task 8595,Job 0,4,7,2,9,0,6,13,7,2,2,2,8595,8628,6
Task 8595,Job 1,9,8,1,8,0,10,17,7,1,4,0,8595,8628,12
Task 8596,Job 0,1,10,2,12,1,3,13,10,2,3,2,8596,8630,14
Task 8596,Job 1,6,6,4,11,0,10,17,7,4,4,0,8596,8630,4
Task 8597,Job 0,5,9,2,10,1,7,15,8,2,3,0,8597,8630,7
Task 8597,Job 1,10,8,1,9,1,11,19,8,1,1,1,8597,8630,18
Task 8598,Job 0,5,4,2,12,0,7,17,10,2,4,0,8598,8632,8
Task 8598,Job 1,10,4,4,8,0,14,18,4,4,1,2,8598,8632,18
Task 8599,Job 0,4,8,1,9,0,5,13,8,1,4,2,8599,8633,4
Task 8599,Job 1,9,4,2,7,0,11,16,5,2,1,2,8599,8633,2
Task 8600,Job 0,4,9,2,7,0,6,11,5,2,3,0,8600,8633,19
Task 8600,Job 1,9,4,2,10,0,11,19,8,2,2,1,8600,8633,10
Task 8601,Job 0,8,5,4,12,1,12,20,8,4,4,2,8601,8634,13
Task 8601,Job 1,13,4,4,12,0,17,25,8,4,2,0,8601,8634,13
Task 8602,Job 0,10,6,2,6,0,12,16,4,2,4,1,8602,8635,3
Task 8602,Job 1,15,8,2,10,0,17,25,8,2,3,0,8602,8635,8
Task 8603,Job 0,10,4,2,12,1,12,22,10,2,3,2,8603,8637,2
Task 8603,Job 1,15,7,4,11,1,19,26,7,4,3,0,8603,8637,18
Task 8604,Job 0,7,5,4,6,0,11,13,2,4,1,1,8604,8638,5
Task 8604,Job 1,12,8,3,6,0,15,18,3,3,3,1,8604,8638,8
Task 8605,Job 0,8,5,3,8,0,11,16,5,3,3,2,8605,8639,20
Task 8605,Job 1,13,8,3,12,0,16,25,9,3,3,2,8605,8639,17
Task 8606,Job 0,7,7,2,12,1,9,19,10,2,2,1,8606,8639,19
Task 8606,Job 1,12,10,4,9,0,16,21,5,4,1,2,8606,8639,3
